District,year,Season,N,P,K,pH,EC,OC,S,B,Zn,Cu,Fe,Mn,temperature,temperature_max,temperature_min,humidity,rainfall,label
Karur,2025,Rabi,129.5,30.0,371.5,7.6,0.5,0.3,11.5,0.6,0.6,1.0,2.9,1.9,26.0,37.3,17.7,72.0,383.0,banana
Karur,2025,Summer,129.5,30.0,371.5,7.6,0.5,0.3,11.5,0.6,0.6,1.0,2.9,1.9,30.4,40.9,21.1,59.0,178.0,cotton
Karur,2025,Summer,129.5,30.0,371.5,7.6,0.5,0.3,11.5,0.6,0.6,1.0,2.9,1.9,30.4,40.9,21.1,59.0,178.0,maize
Karur,2025,Summer,129.5,30.0,371.5,7.6,0.5,0.3,11.5,0.6,0.6,1.0,2.9,1.9,30.4,40.9,21.1,59.0,178.0,banana
Krishnagiri,2020,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,26.1,34.8,20.5,72.7,565.0,rice
Krishnagiri,2020,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,26.1,34.8,20.5,72.7,565.0,millets
Krishnagiri,2020,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,26.1,34.8,20.5,72.7,565.0,vegetables
Krishnagiri,2020,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,23.9,33.5,14.9,71.9,388.0,rice
Krishnagiri,2020,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,23.9,33.5,14.9,71.9,388.0,millets
Krishnagiri,2020,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,23.9,33.5,14.9,71.9,388.0,vegetables
Krishnagiri,2020,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,28.5,38.5,19.2,57.8,88.0,rice
Krishnagiri,2020,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,28.5,38.5,19.2,57.8,88.0,millets
Krishnagiri,2020,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,28.5,38.5,19.2,57.8,88.0,vegetables
Krishnagiri,2021,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,26.5,35.9,21.4,68.1,398.0,rice
Krishnagiri,2021,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,26.5,35.9,21.4,68.1,398.0,millets
Krishnagiri,2021,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,26.5,35.9,21.4,68.1,398.0,vegetables
Krishnagiri,2021,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,22.9,34.1,13.2,78.7,762.0,rice
Krishnagiri,2021,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,22.9,34.1,13.2,78.7,762.0,millets
Krishnagiri,2021,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,22.9,34.1,13.2,78.7,762.0,vegetables
Krishnagiri,2021,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,27.9,39.2,15.5,56.8,116.0,rice
Krishnagiri,2021,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,27.9,39.2,15.5,56.8,116.0,millets
Krishnagiri,2021,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,27.9,39.2,15.5,56.8,116.0,vegetables
Krishnagiri,2022,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,25.6,34.2,20.7,73.4,594.0,rice
Krishnagiri,2022,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,25.6,34.2,20.7,73.4,594.0,millets
Krishnagiri,2022,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,25.6,34.2,20.7,73.4,594.0,vegetables
Krishnagiri,2022,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,22.9,32.2,14.2,75.7,475.0,rice
Krishnagiri,2022,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,22.9,32.2,14.2,75.7,475.0,millets
Krishnagiri,2022,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,22.9,32.2,14.2,75.7,475.0,vegetables
Krishnagiri,2022,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,27.0,38.0,15.4,62.0,230.0,rice
Krishnagiri,2022,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,27.0,38.0,15.4,62.0,230.0,millets
Krishnagiri,2022,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,27.0,38.0,15.4,62.0,230.0,vegetables
Krishnagiri,2023,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,27.1,36.3,20.8,66.9,465.0,rice
Krishnagiri,2023,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,27.1,36.3,20.8,66.9,465.0,millets
Krishnagiri,2023,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,27.1,36.3,20.8,66.9,465.0,vegetables
Krishnagiri,2023,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,23.6,33.2,12.4,70.2,258.0,rice
Krishnagiri,2023,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,23.6,33.2,12.4,70.2,258.0,millets
Krishnagiri,2023,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,23.6,33.2,12.4,70.2,258.0,vegetables
Krishnagiri,2023,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,27.5,38.0,14.4,58.7,216.0,rice
Krishnagiri,2023,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,27.5,38.0,14.4,58.7,216.0,millets
Krishnagiri,2023,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,27.5,38.0,14.4,58.7,216.0,vegetables
Krishnagiri,2024,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,26.6,35.2,20.9,69.6,471.0,rice
Krishnagiri,2024,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,26.6,35.2,20.9,69.6,471.0,millets
Krishnagiri,2024,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,26.6,35.2,20.9,69.6,471.0,vegetables
Krishnagiri,2024,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,24.1,34.1,15.4,73.6,512.0,rice
Krishnagiri,2024,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,24.1,34.1,15.4,73.6,512.0,millets
Krishnagiri,2024,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,24.1,34.1,15.4,73.6,512.0,vegetables
Krishnagiri,2024,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,29.2,41.8,17.4,55.9,184.0,rice
Krishnagiri,2024,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,29.2,41.8,17.4,55.9,184.0,millets
Krishnagiri,2024,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,29.2,41.8,17.4,55.9,184.0,vegetables
Krishnagiri,2025,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,26.5,34.7,21.0,67.5,374.0,rice
Krishnagiri,2025,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,26.5,34.7,21.0,67.5,374.0,millets
Krishnagiri,2025,Kharif,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,26.5,34.7,21.0,67.5,374.0,vegetables
Krishnagiri,2025,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,23.3,33.5,13.8,71.2,354.0,rice
Krishnagiri,2025,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,23.3,33.5,13.8,71.2,354.0,millets
Krishnagiri,2025,Rabi,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,23.3,33.5,13.8,71.2,354.0,vegetables
Krishnagiri,2025,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,27.0,36.5,16.5,63.9,147.0,rice
Krishnagiri,2025,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,27.0,36.5,16.5,63.9,147.0,millets
Krishnagiri,2025,Summer,149.8,22.0,215.3,7.2,0.4,0.3,23.0,1.2,1.6,1.4,7.2,3.8,27.0,36.5,16.5,63.9,147.0,vegetables
Madurai,2020,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,29.9,40.6,23.3,61.3,342.0,cotton
Madurai,2020,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,29.9,40.6,23.3,61.3,342.0,groundnut
Madurai,2020,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,29.9,40.6,23.3,61.3,342.0,millets
Madurai,2020,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,26.8,39.3,19.0,69.7,636.0,cotton
Madurai,2020,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,26.8,39.3,19.0,69.7,636.0,groundnut
Madurai,2020,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,26.8,39.3,19.0,69.7,636.0,millets
Madurai,2020,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,31.2,41.9,22.4,57.5,94.0,cotton
Madurai,2020,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,31.2,41.9,22.4,57.5,94.0,groundnut
Madurai,2020,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,31.2,41.9,22.4,57.5,94.0,millets
Madurai,2021,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.1,40.3,23.2,58.7,309.0,cotton
Madurai,2021,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.1,40.3,23.2,58.7,309.0,groundnut
Madurai,2021,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.1,40.3,23.2,58.7,309.0,millets
Madurai,2021,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,25.6,37.4,17.0,77.0,1088.0,cotton
Madurai,2021,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,25.6,37.4,17.0,77.0,1088.0,groundnut
Madurai,2021,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,25.6,37.4,17.0,77.0,1088.0,millets
Madurai,2021,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.2,41.7,19.2,59.8,148.0,cotton
Madurai,2021,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.2,41.7,19.2,59.8,148.0,groundnut
Madurai,2021,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.2,41.7,19.2,59.8,148.0,millets
Madurai,2022,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,28.9,40.0,22.8,65.5,440.0,cotton
Madurai,2022,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,28.9,40.0,22.8,65.5,440.0,groundnut
Madurai,2022,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,28.9,40.0,22.8,65.5,440.0,millets
Madurai,2022,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,26.3,39.5,18.5,71.7,776.0,cotton
Madurai,2022,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,26.3,39.5,18.5,71.7,776.0,groundnut
Madurai,2022,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,26.3,39.5,18.5,71.7,776.0,millets
Madurai,2022,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.0,41.1,19.6,60.6,253.0,cotton
Madurai,2022,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.0,41.1,19.6,60.6,253.0,groundnut
Madurai,2022,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.0,41.1,19.6,60.6,253.0,millets
Madurai,2023,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.4,41.2,23.9,60.1,386.0,cotton
Madurai,2023,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.4,41.2,23.9,60.1,386.0,groundnut
Madurai,2023,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.4,41.2,23.9,60.1,386.0,millets
Madurai,2023,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,26.4,37.0,17.0,71.5,618.0,cotton
Madurai,2023,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,26.4,37.0,17.0,71.5,618.0,groundnut
Madurai,2023,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,26.4,37.0,17.0,71.5,618.0,millets
Madurai,2023,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,29.9,40.7,20.0,63.0,282.0,cotton
Madurai,2023,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,29.9,40.7,20.0,63.0,282.0,groundnut
Madurai,2023,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,29.9,40.7,20.0,63.0,282.0,millets
Madurai,2024,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,29.9,40.5,23.2,63.2,412.0,cotton
Madurai,2024,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,29.9,40.5,23.2,63.2,412.0,groundnut
Madurai,2024,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,29.9,40.5,23.2,63.2,412.0,millets
Madurai,2024,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,26.9,37.2,19.2,74.1,807.0,cotton
Madurai,2024,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,26.9,37.2,19.2,74.1,807.0,groundnut
Madurai,2024,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,26.9,37.2,19.2,74.1,807.0,millets
Madurai,2024,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,31.0,43.5,21.7,60.4,289.0,cotton
Madurai,2024,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,31.0,43.5,21.7,60.4,289.0,groundnut
Madurai,2024,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,31.0,43.5,21.7,60.4,289.0,millets
Madurai,2025,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.6,40.5,23.9,55.8,253.0,cotton
Madurai,2025,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.6,40.5,23.9,55.8,253.0,groundnut
Madurai,2025,Kharif,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.6,40.5,23.9,55.8,253.0,millets
Madurai,2025,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,26.6,39.6,18.0,70.2,554.0,cotton
Madurai,2025,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,26.6,39.6,18.0,70.2,554.0,groundnut
Madurai,2025,Rabi,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,26.6,39.6,18.0,70.2,554.0,millets
Madurai,2025,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.1,40.0,21.2,62.0,230.0,cotton
Madurai,2025,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.1,40.0,21.2,62.0,230.0,groundnut
Madurai,2025,Summer,163.0,52.0,348.5,7.8,0.4,0.4,26.0,0.2,0.8,1.1,6.1,4.1,30.1,40.0,21.2,62.0,230.0,millets
Namakkal,2020,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,28.6,39.0,22.9,69.9,522.0,rice
Namakkal,2020,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,28.6,39.0,22.9,69.9,522.0,cotton
Namakkal,2020,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,28.6,39.0,22.9,69.9,522.0,tapioca
Namakkal,2020,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,26.6,37.5,17.7,68.4,468.0,rice
Namakkal,2020,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,26.6,37.5,17.7,68.4,468.0,cotton
Namakkal,2020,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,26.6,37.5,17.7,68.4,468.0,tapioca
Namakkal,2020,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,31.7,41.2,21.6,52.5,86.0,rice
Namakkal,2020,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,31.7,41.2,21.6,52.5,86.0,cotton
Namakkal,2020,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,31.7,41.2,21.6,52.5,86.0,tapioca
Namakkal,2021,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,28.7,39.8,22.5,67.7,422.0,rice
Namakkal,2021,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,28.7,39.8,22.5,67.7,422.0,cotton
Namakkal,2021,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,28.7,39.8,22.5,67.7,422.0,tapioca
Namakkal,2021,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,25.4,38.7,16.1,76.8,777.0,rice
Namakkal,2021,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,25.4,38.7,16.1,76.8,777.0,cotton
Namakkal,2021,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,25.4,38.7,16.1,76.8,777.0,tapioca
Namakkal,2021,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,30.7,42.3,18.6,54.2,85.0,rice
Namakkal,2021,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,30.7,42.3,18.6,54.2,85.0,cotton
Namakkal,2021,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,30.7,42.3,18.6,54.2,85.0,tapioca
Namakkal,2022,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,28.1,38.7,22.4,70.7,516.0,rice
Namakkal,2022,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,28.1,38.7,22.4,70.7,516.0,cotton
Namakkal,2022,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,28.1,38.7,22.4,70.7,516.0,tapioca
Namakkal,2022,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,25.7,37.2,17.6,72.6,649.0,rice
Namakkal,2022,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,25.7,37.2,17.6,72.6,649.0,cotton
Namakkal,2022,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,25.7,37.2,17.6,72.6,649.0,tapioca
Namakkal,2022,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,30.0,41.9,18.7,58.2,228.0,rice
Namakkal,2022,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,30.0,41.9,18.7,58.2,228.0,cotton
Namakkal,2022,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,30.0,41.9,18.7,58.2,228.0,tapioca
Namakkal,2023,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,29.5,40.0,22.8,65.6,384.0,rice
Namakkal,2023,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,29.5,40.0,22.8,65.6,384.0,cotton
Namakkal,2023,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,29.5,40.0,22.8,65.6,384.0,tapioca
Namakkal,2023,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,26.3,37.3,16.4,69.0,476.0,rice
Namakkal,2023,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,26.3,37.3,16.4,69.0,476.0,cotton
Namakkal,2023,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,26.3,37.3,16.4,69.0,476.0,tapioca
Namakkal,2023,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,30.0,40.7,16.6,57.6,204.0,rice
Namakkal,2023,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,30.0,40.7,16.6,57.6,204.0,cotton
Namakkal,2023,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,30.0,40.7,16.6,57.6,204.0,tapioca
Namakkal,2024,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,28.7,38.2,23.3,70.0,472.0,rice
Namakkal,2024,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,28.7,38.2,23.3,70.0,472.0,cotton
Namakkal,2024,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,28.7,38.2,23.3,70.0,472.0,tapioca
Namakkal,2024,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,26.5,37.8,18.0,73.9,852.0,rice
Namakkal,2024,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,26.5,37.8,18.0,73.9,852.0,cotton
Namakkal,2024,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,26.5,37.8,18.0,73.9,852.0,tapioca
Namakkal,2024,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,31.7,43.4,20.5,54.6,257.0,rice
Namakkal,2024,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,31.7,43.4,20.5,54.6,257.0,cotton
Namakkal,2024,Summer,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,31.7,43.4,20.5,54.6,257.0,tapioca
Namakkal,2025,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,28.8,38.3,22.4,66.8,283.0,rice
Namakkal,2025,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,28.8,38.3,22.4,66.8,283.0,cotton
Namakkal,2025,Kharif,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,28.8,38.3,22.4,66.8,283.0,tapioca
Namakkal,2025,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,25.9,37.2,17.1,71.5,451.0,rice
Namakkal,2025,Rabi,200.0,20.7,421.5,7.3,0.3,0.4,19.3,0.4,1.0,1.5,6.9,6.3,25.9,37.2,17.1,71.5,451.0,cotton
